"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f03_s10";"F03";3;100;66;0;0;26;9;0;0;10;0;0;0;0;0;0;0;19;0;18;0;8;1;0;0;2;0;71;5;3;4;35;15;0;22;27;6
"Site_f04_s01";"F04";4;100;54;0;0;20;3;0;8;15;0;0;4;7;0;0;0;0;0;0;0;10;1;0;2;3;0;17;20;1;1;23;43;11;1;11;6
"Site_f04_s02";"F04";4;100;74;0;0;6;1;0;0;9;0;0;1;3;0;0;3;1;1;0;2;0;0;0;0;3;0;158;7;1;0;7;16;4;6;2;3
"Site_f04_s03";"F04";4;100;68;0;0;1;0;0;9;5;2;0;0;0;0;0;0;3;0;0;0;6;0;0;0;0;0;100;11;2;0;1;27;0;5;6;0
"Site_f04_s04";"F04";4;100;60;0;16;29;0;0;0;0;2;0;6;6;0;0;0;9;0;0;2;9;0;0;2;6;0;85;2;3;2;45;4;12;12;11;10
"Site_f04_s05";"F04";4;100;70;0;0;0;0;0;7;10;1;0;0;0;1;0;3;11;0;0;3;7;0;0;1;2;0;163;20;6;3;0;38;1;20;10;6
"Site_f04_s06";"F04";4;100;53;0;17;22;2;0;0;0;1;0;0;0;0;0;0;6;2;0;3;8;0;0;3;0;0;50;0;0;0;41;1;0;8;11;3
"Site_f04_s07";"F04";4;100;57;0;6;0;2;0;0;10;2;0;8;5;0;0;0;0;0;0;0;3;0;0;1;0;1;64;10;0;0;8;22;13;0;3;2
"Site_f04_s08";"F04";4;100;65;0;0;24;11;0;2;0;0;0;0;10;1;0;0;0;1;0;0;2;0;0;2;3;0;96;3;0;1;35;5;11;1;2;6
"Site_f04_s09";"F04";4;100;64;0;14;13;4;0;2;5;0;0;0;8;0;0;1;0;0;0;6;0;0;0;4;6;0;43;13;0;1;31;20;8;1;6;11
"Site_f04_s10";"F04";4;100;34;0;4;0;2;0;0;0;0;0;1;0;2;0;0;0;0;0;1;0;0;0;3;5;0;34;1;0;5;6;1;3;0;1;13
"Site_f05_s01";"F05";5;100;71;0;4;13;2;0;0;10;2;0;0;12;1;21;0;0;1;0;2;2;0;3;1;0;0;91;7;8;10;19;19;13;30;4;14
"Site_f05_s02";"F05";5;100;69;50;4;23;0;57;2;0;4;0;1;0;2;0;0;0;0;0;0;5;0;0;0;1;0;48;34;0;0;77;97;3;0;5;1
"Site_f05_s03";"F05";5;100;59;0;0;0;0;19;3;2;0;14;0;4;0;0;7;1;0;10;5;1;1;0;0;2;0;11;13;5;0;0;37;18;13;17;2
"Site_f05_s04";"F05";5;100;63;48;0;12;1;0;0;17;0;0;5;0;2;16;2;4;2;0;0;0;0;0;0;0;0;15;11;3;3;61;28;7;27;0;3
"Site_f05_s05";"F05";5;100;87;21;0;11;0;0;0;14;0;0;0;22;0;44;0;0;0;10;1;0;0;3;0;0;0;178;7;17;9;32;21;22;61;11;12
"Site_f05_s06";"F05";5;100;73;21;0;0;0;35;6;11;1;31;0;0;0;0;0;2;2;0;3;0;0;0;0;2;0;49;34;2;1;21;87;31;6;3;3
"Site_f05_s07";"F05";5;100;43;0;0;0;1;0;1;2;2;0;2;7;3;0;0;0;0;6;0;2;1;0;0;0;0;28;5;2;5;1;10;12;2;9;5
"Site_f05_s08";"F05";5;100;73;0;8;10;0;0;1;3;0;10;0;8;0;0;2;1;0;15;0;7;0;0;0;1;0;66;4;4;15;18;8;18;7;22;16
"Site_f05_s09";"F05";5;100;60;0;9;0;0;0;0;0;0;76;3;6;1;8;0;2;0;0;0;8;0;0;0;0;2;47;4;5;0;9;4;86;15;8;2
"Site_f05_s10";"F05";5;100;61;40;6;3;0;0;4;0;0;6;5;1;0;0;0;0;0;0;1;0;0;11;0;0;0;47;3;0;15;49;7;12;0;1;26
"Site_f06_s01";"F06";6;100;47;25;0;9;0;0;0;3;0;2;0;3;0;5;0;0;0;12;0;4;0;0;4;3;0;9;0;1;1;34;3;5;6;16;8
"Site_f06_s02";"F06";6;100;62;25;0;1;0;16;0;2;0;7;0;2;0;3;1;2;0;0;0;2;0;3;0;4;0;54;13;5;1;26;31;9;11;2;8
"Site_f06_s03";"F06";6;100;57;13;0;6;0;10;0;4;0;0;0;2;0;1;1;0;0;3;0;0;0;1;0;1;0;71;2;3;0;19;16;2;5;3;2
"Site_f06_s04";"F06";6;100;29;9;0;2;0;0;0;7;0;0;1;0;0;4;0;3;0;2;0;3;0;0;0;1;0;7;0;5;0;11;7;1;12;5;1
"Site_f06_s05";"F06";6;100;67;27;0;1;0;7;0;0;0;23;0;4;0;6;0;3;0;3;0;0;0;5;0;0;0;39;3;3;0;28;10;27;12;3;5
"Site_f06_s06";"F06";6;100;40;14;2;4;0;11;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;7;0;1;0;20;8;0;0;20;19;4;0;0;8
"Site_f06_s07";"F06";6;100;64;0;0;9;0;15;0;0;0;0;0;14;0;5;1;1;0;0;2;2;0;2;0;1;0;67;6;5;0;9;21;14;12;4;3
"Site_f06_s08";"F06";6;100;56;46;0;6;0;0;0;4;0;14;0;5;0;4;0;4;0;5;0;2;0;0;0;0;0;13;1;0;0;52;5;19;8;7;0
"Site_f06_s09";"F06";6;100;36;0;0;0;0;3;0;5;0;0;4;7;0;0;3;0;0;8;0;0;0;11;0;0;0;10;2;0;2;0;10;11;3;8;13
"Site_f06_s10";"F06";6;100;46;0;0;0;0;8;4;6;0;6;0;8;0;0;0;0;0;0;0;0;0;1;0;0;0;33;9;0;2;0;27;14;0;0;3
"Site_f07_s01";"F07";7;100;38;0;0;0;1;0;0;0;1;5;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;51;0;6;3;1;1;5;11;0;4
"Site_f07_s02";"F07";7;100;45;8;10;0;0;6;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;65;1;0;2;18;7;4;2;0;2
"Site_f07_s03";"F07";7;100;33;4;0;0;0;11;0;0;0;7;0;0;0;2;0;0;1;6;0;0;0;1;0;0;0;13;2;4;4;4;13;7;7;6;5
"Site_f07_s04";"F07";7;100;36;24;0;0;4;0;3;0;0;8;0;0;0;0;3;0;0;4;7;0;0;1;1;0;0;12;3;0;3;28;6;8;3;11;5
"Site_f07_s05";"F07";7;100;29;5;0;0;2;0;8;0;0;5;3;0;0;3;0;0;0;0;2;0;0;0;0;0;0;7;2;1;0;7;10;8;4;2;0
"Site_f07_s06";"F07";7;100;35;19;3;0;0;0;0;0;2;7;0;0;1;2;4;0;0;5;0;0;0;0;0;0;0;10;1;2;2;22;3;8;8;5;2
"Site_f07_s07";"F07";7;100;44;16;0;0;0;2;6;0;0;5;0;0;1;3;0;0;0;3;0;0;0;0;0;0;0;71;3;2;0;16;11;6;5;3;0
"Site_f07_s08";"F07";7;100;31;0;0;0;0;15;0;0;1;3;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;14;5;0;2;0;21;3;0;2;4
"Site_f07_s09";"F07";7;100;35;0;0;0;2;8;0;0;4;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;24;3;3;2;2;15;0;3;2;3
"Site_f07_s10";"F07";7;100;32;0;0;0;0;6;2;0;0;4;0;0;0;3;0;0;0;5;2;0;0;0;0;0;0;18;4;3;0;0;12;4;6;7;0
"Site_f08_s01";"F08";8;100;33;3;0;5;1;7;0;0;0;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;15;3;5;1;9;10;5;7;0;2
"Site_f08_s02";"F08";8;100;34;11;0;1;1;7;0;1;1;2;0;0;0;1;0;0;0;4;0;1;0;1;0;0;0;12;2;1;0;13;11;2;2;5;1
"Site_f08_s03";"F08";8;100;36;3;0;3;0;11;0;1;0;3;0;2;0;3;0;0;0;1;0;1;0;1;0;0;0;20;0;4;0;6;12;5;7;2;1
"Site_f08_s04";"F08";8;100;29;0;0;0;0;7;0;0;0;10;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;19;1;7;0;0;8;10;9;0;2
"Site_f08_s05";"F08";8;100;54;14;0;10;0;9;0;4;5;13;0;3;0;4;0;1;1;0;0;1;0;4;0;0;0;30;2;4;0;24;20;16;10;1;4
"Site_f08_s06";"F08";8;100;57;6;0;5;0;22;0;0;1;15;0;1;0;0;0;0;0;3;0;0;1;3;0;2;0;45;9;2;1;11;32;16;2;4;6
"Site_f08_s07";"F08";8;100;44;10;0;2;0;1;0;2;0;4;0;3;0;1;0;0;0;4;0;0;0;1;0;1;0;33;1;3;0;12;4;7;4;4;2
"Site_f08_s08";"F08";8;100;51;19;0;3;1;5;0;2;1;4;0;0;0;7;0;3;0;3;0;0;0;2;0;0;0;22;4;2;3;23;12;4;12;3;5
"Site_f08_s09";"F08";8;100;41;17;0;2;2;0;0;0;2;2;0;0;0;0;0;1;2;3;0;0;2;4;0;0;0;21;3;5;0;21;5;2;8;5;4
"Site_f08_s10";"F08";8;100;55;12;0;1;3;7;0;1;0;5;0;1;2;1;0;0;0;5;0;2;0;2;0;1;0;50;3;2;0;16;11;8;3;7;3
"Site_f09_s01";"F09";9;100;25;0;0;5;0;0;0;0;0;0;4;3;1;0;0;1;0;0;0;0;0;0;0;0;0;24;0;0;0;5;0;8;1;0;0
"Site_f09_s02";"F09";9;100;34;0;0;3;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;39;1;0;1;3;3;2;0;0;1
"Site_f09_s03";"F09";9;100;48;0;16;1;1;0;14;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;23;4;5;0;18;18;2;8;0;0
"Site_f09_s04";"F09";9;100;16;0;0;2;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;2;2;1;0;0;0
"Site_f09_s05";"F09";9;100;18;0;0;3;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;15;0;2;2;4;1;1;4;0;3
"Site_f09_s06";"F09";9;100;31;0;0;1;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;50;0;0;0;4;4;0;0;0;2
"Site_f09_s07";"F09";9;100;46;0;0;2;1;0;12;3;2;0;7;1;2;0;0;0;1;0;1;0;0;0;1;0;3;37;0;3;3;3;17;10;4;1;7
"Site_f09_s08";"F09";9;100;42;0;34;1;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;15;1;1;0;35;5;2;1;3;0
"Site_f09_s09";"F09";9;100;45;0;18;0;3;0;7;3;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;42;0;0;0;21;11;2;0;1;1
"Site_f09_s10";"F09";9;100;45;0;0;1;0;0;13;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;50;3;3;2;1;18;2;3;0;3
"Site_f10_s01";"F10";10;100;79;32;19;2;0;66;0;0;0;20;0;4;0;4;5;0;0;7;0;0;0;7;0;0;0;69;6;18;1;53;72;24;27;7;8
"Site_f10_s02";"F10";10;100;69;16;0;4;0;22;0;0;1;21;0;0;0;1;0;0;1;8;1;1;0;0;0;0;1;42;1;6;0;20;24;21;8;10;1
"Site_f10_s03";"F10";10;100;70;21;29;2;0;27;0;1;1;8;18;2;0;4;10;0;1;2;0;1;0;4;8;0;0;31;3;21;1;52;32;28;36;3;13
"Site_f10_s04";"F10";10;100;69;21;0;3;0;21;25;3;0;20;0;0;0;5;0;0;0;6;2;0;0;4;2;0;0;14;8;6;1;24;57;20;11;8;7
"Site_f10_s05";"F10";10;100;67;0;0;4;2;14;11;0;0;11;0;3;0;1;6;0;0;11;0;2;0;0;0;0;0;76;2;26;0;6;27;14;33;13;0
"Site_f10_s06";"F10";10;100;58;12;7;2;2;29;0;0;0;0;11;0;1;0;1;0;0;0;0;4;0;19;0;0;0;40;0;10;3;23;29;12;11;4;22
"Site_f10_s07";"F10";10;100;66;56;0;3;0;9;0;0;0;20;18;0;0;2;3;0;0;4;0;3;0;13;2;0;1;29;2;26;3;59;11;38;31;7;19
"Site_f10_s08";"F10";10;100;65;23;0;2;0;10;26;3;0;5;0;0;0;3;0;0;0;14;4;1;0;4;11;1;0;57;5;13;3;25;44;5;16;19;19
"Site_f10_s09";"F10";10;100;78;21;53;2;0;34;0;1;0;12;0;1;0;3;0;0;0;17;9;0;1;4;11;0;0;78;7;5;7;76;42;13;8;27;22
"Site_f10_s10";"F10";10;100;76;29;13;2;0;20;0;0;0;8;7;0;2;2;2;0;0;0;0;0;0;7;8;0;0;117;4;14;6;44;24;17;18;0;21
